word_1	word_2	biword	frequency
around	CESS	around|CESS	2
think	1OBJ[3SBJ]	think|1OBJ[3SBJ]	1
POSS	tell.news	POSS|tell.news	1
tell.news	INST	tell.news|INST	1
INST	1OBJ	INST|1OBJ	1
3SBJ.DEF.	porpoise	3SBJ.DEF.|porpoise	1
PST	dissolve	PST|dissolve	1
dissolve	REFL	dissolve|REFL	1
toward	north.	toward|north.	2
do.with.stick	TH.IMPL	do.with.stick|TH.IMPL	1
INST.IMPL	NMLZ.P.	INST.IMPL|NMLZ.P.	4
1POSS	UNK	1POSS|UNK	1
UNK	be.good	UNK|be.good	1
be.good	sing	be.good|sing	1
sing	1SBJ.SBJV.	sing|1SBJ.SBJV.	1
1SBJ.SBJV.	INCH	1SBJ.SBJV.|INCH	2
INCH	sing	INCH|sing	17
be.long.time	sing	be.long.time|sing	1
move	NMLZ.INF	move|NMLZ.INF	1
down	jump	down|jump	5
jump	NMLZ.INF	jump|NMLZ.INF	2
ITER	start.off[1sbj]	ITER|start.off[1sbj]	1
AFF	long.way	AFF|long.way	1
long.way	so	long.way|so	1
so	go[1sbj].	so|go[1sbj].	2
go[1sbj].	INCH	go[1sbj].|INCH	2
INCH	go.with	INCH|go.with	1
go.with	3SBJ.DEF	go.with|3SBJ.DEF	1
3SBJ.DEF	wife	3SBJ.DEF|wife	6
3POSS.	coast	3POSS.|coast	1
where	so	where|so	2
3SBJ.DEF.	way.up	3SBJ.DEF.|way.up	2
way.up	west.	way.up|west.	1
west.	PST	west.|PST	1
go.to	be.daylight[1sbj]	go.to|be.daylight[1sbj]	1
be.daylight[1sbj]	DEM	be.daylight[1sbj]|DEM	1
EMPH	await	EMPH|await	1
await	1OBJ	await|1OBJ	1
1OBJ	2SBJ.IMP	1OBJ|2SBJ.IMP	2
2SBJ.IMP	DEM	2SBJ.IMP|DEM	2
ITER	come[1sbj].	ITER|come[1sbj].	1
come[1sbj].	3NEG	come[1sbj].|3NEG	1
3NEG	chase	3NEG|chase	1
chase	3SBJ.INDF	chase|3SBJ.INDF	1
3SBJ.INDF	3POSS	3SBJ.INDF|3POSS	3
ITER	await	ITER|await	1
await	NMLZ.INF	await|NMLZ.INF	1
PST	fly	PST|fly	1
long.way	through.air	long.way|through.air	1
through.air	travel	through.air|travel	1
3SBJ.DEF.	shake	3SBJ.DEF.|shake	1
shake	tail.dim	shake|tail.dim	1
tail.dim	CAUS	tail.dim|CAUS	1
june.bug	PROG	june.bug|PROG	1
PROG	gather	PROG|gather	3
PL	eat	PL|eat	1
3SBJ.DEF.	PFV	3SBJ.DEF.|PFV	2
PFV	be.while	PFV|be.while	2
be.while	SUB	be.while|SUB	1
SUB	go.to	SUB|go.to	1
go.to	then	go.to|then	2
no.longer	be.far	no.longer|be.far	1
be.far	NEG.EMPH	be.far|NEG.EMPH	1
NEG.EMPH	go	NEG.EMPH|go	1
say	3SBJ.DEF.	say|3SBJ.DEF.	2
3SBJ.DEF.	this.where	3SBJ.DEF.|this.where	1
this.where	AFF	this.where|AFF	1
DEM.PROX	CESS	DEM.PROX|CESS	1
CESS	EMP	CESS|EMP	3
EMP	1NEG.	EMP|1NEG.	1
1NEG.	PST	1NEG.|PST	1
build.fire	3SBJ.PASS.	build.fire|3SBJ.PASS.	3
lay.down	3SBJ.STV	lay.down|3SBJ.STV	1
EMP	beside	EMP|beside	2
beside	lay.down[3sbj].	beside|lay.down[3sbj].	1
INCH	sleep	INCH|sleep	1
INCH	snore	INCH|snore	1
snore	3SBJ.DEF.	snore|3SBJ.DEF.	1
around	arm	around|arm	1
arm	bend	arm|bend	2
bend	3SBJ<TH.STV>IMPL.	bend|3SBJ<TH.STV>IMPL.	1
3SBJ<TH.STV>IMPL.	PST	3SBJ<TH.STV>IMPL.|PST	1
be.up	jump	be.up|jump	1
jump	3SBJ.DEF.	jump|3SBJ.DEF.	3
on.arrival	place	on.arrival|place	1
place	CAUS	place|CAUS	1
PST	arm	PST|arm	1
bend	by.hand	bend|by.hand	1
ITER	start.off	ITER|start.off	3
north	on.that.side	north|on.that.side	2
on.that.side	young.man.	on.that.side|young.man.	1
young.man.	DEM	young.man.|DEM	1
abalone.	INCH	abalone.|INCH	1
all	look.down	all|look.down	1
be.white	NMLZ	be.white|NMLZ	1
NMLZ	be.blue	NMLZ|be.blue	1
be.blue	NMLZ	be.blue|NMLZ	1
NMLZ	be.red	NMLZ|be.red	1
be.red	NMLZ	be.red|NMLZ	1
NMLZ	girl.	NMLZ|girl.	1
girl.	DEM	girl.|DEM	2
PROG	look.up	PROG|look.up	1
look.up	3SBJ.DEF	look.up|3SBJ.DEF	1
PROG	be.white	PROG|be.white	1
be.white	NMLZ.	be.white|NMLZ.	1
EMP	think	EMP|think	2
1SG	son.in.law[woman.speaking].	1SG|son.in.law[woman.speaking].	1
son.in.law[woman.speaking].	upon.arrival	son.in.law[woman.speaking].|upon.arrival	1
be.up	face	be.up|face	3
face	CAUS	face|CAUS	10
UNK	be.two	UNK|be.two	2
be.two	sit	be.two|sit	1
PST	be.dark	PST|be.dark	2
be.dark	3SBJ.STV[NMLZ]	be.dark|3SBJ.STV[NMLZ]	3
3SBJ.STV[NMLZ]	old.man	3SBJ.STV[NMLZ]|old.man	1
3SBJ.DEF	sweat.house	3SBJ.DEF|sweat.house	1
go.to	lie	go.to|lie	1
lie	lie.on.ground	lie|lie.on.ground	1
lie.on.ground	2SBJ.IMP.	lie.on.ground|2SBJ.IMP.	1
2SBJ.IMP.	PST	2SBJ.IMP.|PST	1
same.way	sit	same.way|sit	1
INCH	see	INCH|see	5
3SBJ.INDF.	something	3SBJ.INDF.|something	1
something	relating.to	something|relating.to	1
INCH	PL	INCH|PL	20
PL	relating.to	PL|relating.to	1
relating.to	converse	relating.to|converse	1
converse	3SBJ.INDF.	converse|3SBJ.INDF.	1
INCH	weave.baskets	INCH|weave.baskets	2
weave.baskets	3SBJ.DEF.	weave.baskets|3SBJ.DEF.	1
3SBJ.DEF.	sweat.house	3SBJ.DEF.|sweat.house	3
3NEG	EMPH	3NEG|EMPH	4
EMPH	sleep	EMPH|sleep	1
AFF	when	AFF|when	8
when	INCH	when|INCH	2
INCH	be.light	INCH|be.light	3
be.light	3SBJ.DEF.	be.light|3SBJ.DEF.	1
3SBJ.DEF	rattle	3SBJ.DEF|rattle	1
rattle	3POSS	rattle|3POSS	1
3POSS	talk	3POSS|talk	1
PROG	bathe	PROG|bathe	1
bathe	SUB	bathe|SUB	1
SUB	REFL	SUB|REFL	1
no.longer	hear.person	no.longer|hear.person	1
3SBJ.DEF	pretty.soon	3SBJ.DEF|pretty.soon	1
pretty.soon	PST	pretty.soon|PST	1
show	3OBJ	show|3OBJ	1
3OBJ	INST[1SBJ]	3OBJ|INST[1SBJ]	3
AFF.	upon.arrival	AFF.|upon.arrival	1
at.destination	dive	at.destination|dive	1
dive	3SBJ.DEF.	dive|3SBJ.DEF.	1
3POSS	3NEG	3POSS|3NEG	1
3NEG	come.to.surface	3NEG|come.to.surface	1
come.to.surface	3SBJ.STV.	come.to.surface|3SBJ.STV.	2
3SBJ.STV.	suddenly	3SBJ.STV.|suddenly	1
suddenly	see	suddenly|see	4
go.out	EMP	go.out|EMP	1
EMP	be.black	EMP|be.black	1
be.black	UNK	be.black|UNK	3
PST	come.to.surface	PST|come.to.surface	1
3SBJ.STV.	3POSS	3SBJ.STV.|3POSS	1
3POSS	twine	3POSS|twine	1
DEM	resemble[3sbj].	DEM|resemble[3sbj].	1
resemble[3sbj].	DEM	resemble[3sbj].|DEM	1
3SBJ.DEF	girl.	3SBJ.DEF|girl.	3
DUB	know	DUB|know	1
3SBJ.INDF.	no.longer	3SBJ.INDF.|no.longer	1
ITER	stay	ITER|stay	1
stay	3SBJ.DEF	stay|3SBJ.DEF	3
well	3POSS	well|3POSS	1
3POSS	remain	3POSS|remain	1
remain	REFL	remain|REFL	1
REFL	NMLZ.INF	REFL|NMLZ.INF	2
so	do	so|do	8
do	TH.SBJV	do|TH.SBJV	1
1SBJ.SBJV?	land	1SBJ.SBJV?|land	1
land	3NEG	land|3NEG	1
3NEG	in.vain	3NEG|in.vain	1
in.vain	ITER	in.vain|ITER	11
1POSS	tracks	1POSS|tracks	1
tracks	PST	tracks|PST	1
WARN.	bow	WARN.|bow	1
3SBJ.DEF.	arrow	3SBJ.DEF.|arrow	1
be.one	cl.long	be.one|cl.long	1
cl.long	EMP	cl.long|EMP	1
DEM	where	DEM|where	3
where	take.trail	where|take.trail	1
EMPH	be.two	EMPH|be.two	1
EMP	night	EMP|night	1
night	stay[3sbj].	night|stay[3sbj].	1
stay[3sbj].	suddenly	stay[3sbj].|suddenly	1
go.in	at.end.of	go.in|at.end.of	2
at.end.of	face	at.end.of|face	2
CAUS	NMLZ.P.	CAUS|NMLZ.P.	1
PST	talk.to	PST|talk.to	1
talk.to	UNK	talk.to|UNK	1
INST.IMPL[3SBJ.PASS]	abalone	INST.IMPL[3SBJ.PASS]|abalone	1
abalone	EMPH	abalone|EMPH	1
EMPH	come	EMPH|come	3
3NEG	out	3NEG|out	2
3SBJ.DEF.	1NEG	3SBJ.DEF.|1NEG	3
1NEG	want	1NEG|want	2
want	1SBJ	want|1SBJ	1
1SBJ	1POSS	1SBJ|1POSS	2
1POSS	see	1POSS|see	1
see	NMLZ.INF	see|NMLZ.INF	4
3SBJ.DEF	WARN	3SBJ.DEF|WARN	1
1NEG	like	1NEG|like	2
like	3OBJ.PERS	like|3OBJ.PERS	3
3OBJ.PERS	1SBJ.SBJV.	3OBJ.PERS|1SBJ.SBJV.	1
1SBJ.SBJV.	ITER	1SBJ.SBJV.|ITER	1
go.to	on.the.move	go.to|on.the.move	1
on.the.move	go.to	on.the.move|go.to	1
from.behind	overtake	from.behind|overtake	1
overtake	3OBJ	overtake|3OBJ	1
be.good	ITER	be.good|ITER	1
2NEG	treat	2NEG|treat	1
1OBJ	NEG	1OBJ|NEG	1
NEG	in.past	NEG|in.past	1
2NEG	PFV	2NEG|PFV	1
PFV	visit	PFV|visit	1
1SBJ.SBJV.	metal.knife	1SBJ.SBJV.|metal.knife	1
cut	TH.PASS	cut|TH.PASS	1
AFF	kill	AFF|kill	1
ITER	turn.back	ITER|turn.back	3
3SBJ.DEF.	abalone	3SBJ.DEF.|abalone	1
abalone	CONT	abalone|CONT	1
CONT	PST	CONT|PST	3
then	cry	then|cry	1
3SBJ.DEF.	patrick.point[loc]	3SBJ.DEF.|patrick.point[loc]	1
patrick.point[loc]	PROG	patrick.point[loc]|PROG	1
PROG	wash	PROG|wash	2
wash	3SBJ.DEF	wash|3SBJ.DEF	1
cl.body	blood	cl.body|blood	1
blood	3POSS.	blood|3POSS.	1
now	abalone	now|abalone	2
single.one	stay[3sbj].	single.one|stay[3sbj].	1
stay[3sbj].	ITER	stay[3sbj].|ITER	1
almost	on.the.point.of	almost|on.the.point.of	1
on.the.point.of	ITER	on.the.point.of|ITER	1
3SBJ.DEF.	in.past	3SBJ.DEF.|in.past	1
in.past	relating.to	in.past|relating.to	1
when	from.behind	when|from.behind	1
from.behind	so	from.behind|so	1
so	cry	so|cry	2
3SBJ.DEF.	now	3SBJ.DEF.|now	3
DEM	be.one	DEM|be.one	1
be.one	SUB	be.one|SUB	1
SUB	EMP	SUB|EMP	3
EMP	remain[3sbj]	EMP|remain[3sbj]	1
cry	TH.SBJV	cry|TH.SBJV	1
TH.SBJV	1SBJ<N.IND>SBJV.	TH.SBJV|1SBJ<N.IND>SBJV.	1
around	tell.news	around|tell.news	1
tell.news	3SBJ.INDF	tell.news|3SBJ.INDF	1
already	appear	already|appear	1
appear	NMLZ.P	appear|NMLZ.P	6
change	TH.INTR	change|TH.INTR	1
TH.INTR	3SBJ.DEF.	TH.INTR|3SBJ.DEF.	1
3SBJ.DEF.	sister.in.law.of.man	3SBJ.DEF.|sister.in.law.of.man	1
sister.in.law.of.man	DEM.PROX	sister.in.law.of.man|DEM.PROX	1
DEM.PROX	wear.dress	DEM.PROX|wear.dress	1
wear.dress	NMLZ.P	wear.dress|NMLZ.P	1
3NEG	relating.to	3NEG|relating.to	5
relating.to	feel.content	relating.to|feel.content	1
feel.content	3SBJ.DEF.	feel.content|3SBJ.DEF.	3
twine	eat	twine|eat	2
NMLZ.A	be.three	NMLZ.A|be.three	1
be.three	3SBJ.DEF.	be.three|3SBJ.DEF.	1
be.large	have.stomach	be.large|have.stomach	1
have.stomach	3SBJ.DEF	have.stomach|3SBJ.DEF	1
3NEG	POSS	3NEG|POSS	1
POSS	travel	POSS|travel	1
PROG	place.where	PROG|place.where	1
place.where	NEG.EMPH	place.where|NEG.EMPH	1
NEG.EMPH	so	NEG.EMPH|so	2
DEM.DIST	UNK	DEM.DIST|UNK	1
be.two	3SBJ.STV[NMLZ]	be.two|3SBJ.STV[NMLZ]	1
3SBJ.STV[NMLZ]	woods	3SBJ.STV[NMLZ]|woods	1
woods	PROG	woods|PROG	1
on.arrival	narrate	on.arrival|narrate	2
narrate	3SBJ.DEF	narrate|3SBJ.DEF	2
elk	PFV	elk|PFV	1
PFV	kill	PFV|kill	1
TH.PASS	3SBJ<TH.STV>PASS.	TH.PASS|3SBJ<TH.STV>PASS.	1
3SBJ<TH.STV>PASS.	twine	3SBJ<TH.STV>PASS.|twine	1
1SBJ.	sibling	1SBJ.|sibling	1
3SBJ.DEF	OPT	3SBJ.DEF|OPT	5
OPT	ITER	OPT|ITER	1
see	1SBJ.SBJV	see|1SBJ.SBJV	2
go.to	kill	go.to|kill	1
3OBJ	3SBJ<TH.IMPL>IMPL.	3OBJ|3SBJ<TH.IMPL>IMPL.	1
3SBJ<TH.IMPL>IMPL.	old.man	3SBJ<TH.IMPL>IMPL.|old.man	1
PROH	say	PROH|say	2
say	INST.IMPL	say|INST.IMPL	2
INST.IMPL	NEG.	INST.IMPL|NEG.	2
NEG.	PROG	NEG.|PROG	2
suddenly	say	suddenly|say	1
1NEG	feel.content	1NEG|feel.content	2
feel.content	NEG.	feel.content|NEG.	1
HORT	go	HORT|go	1
TH.SBJV	2SBJ.HORT	TH.SBJV|2SBJ.HORT	1
2SBJ.HORT	sibling	2SBJ.HORT|sibling	1
3POSS.	old.man	3POSS.|old.man	1
be.old	AUG	be.old|AUG	1
AUG	young.man	AUG|young.man	1
young.man	PST	young.man|PST	2
3SBJ.DEF	be.sure.of	3SBJ.DEF|be.sure.of	1
be.sure.of	2SBJ[INT]?	be.sure.of|2SBJ[INT]?	1
all.right	go.to	all.right|go.to	1
FUT	go.down.into	FUT|go.down.into	1
go.down.into	by.water	go.down.into|by.water	1
by.water	2OBJ[1SBJ]	by.water|2OBJ[1SBJ]	1
2OBJ[1SBJ]	canoe	2OBJ[1SBJ]|canoe	1
canoe	SUB	canoe|SUB	1
3SBJ.DEF.	aross	3SBJ.DEF.|aross	1
aross	cross.river	aross|cross.river	1
cross.river	3SBJ.PASS.	cross.river|3SBJ.PASS.	1
PST	land	PST|land	1
go.ashore	carry	go.ashore|carry	1
way.up	CESS	way.up|CESS	1
ITER	go.down.in	ITER|go.down.in	1
go.down.in	3SBJ.DEF.	go.down.in|3SBJ.DEF.	1
EMP	down	EMP|down	3
down	all.night	down|all.night	1
all.night	TH.STV	all.night|TH.STV	1
TH.STV	NMLZ.A	TH.STV|NMLZ.A	2
NMLZ.A	tell	NMLZ.A|tell	1
3SBJ.DEF	no	3SBJ.DEF|no	3
3NEG	be.sufficient	3NEG|be.sufficient	1
be.sufficient	be.small	be.sufficient|be.small	1
be.small	cut	be.small|cut	1
cut	NEG.	cut|NEG.	1
AFF	sit	AFF|sit	2
sit	1SBJ.	sit|1SBJ.	5
be.large	be.crowded[3sbj].	be.large|be.crowded[3sbj].	1
be.crowded[3sbj].	DEM	be.crowded[3sbj].|DEM	1
3SBJ.INDF.	3NEG	3SBJ.INDF.|3NEG	4
DEM.DIST	west	DEM.DIST|west	1
CESS	sun	CESS|sun	1
sun	work	sun|work	1
3SBJ.DEF.	where.int	3SBJ.DEF.|where.int	1
where.int	DUB	where.int|DUB	1
wood	PST	wood|PST	1
come	carry.on.back	come|carry.on.back	1
carry.on.back	3OBJ	carry.on.back|3OBJ	1
UNK	NMLZ.A	UNK|NMLZ.A	1
INCH	enter	INCH|enter	1
enter	3SBJ<TH.STV>PASS.	enter|3SBJ<TH.STV>PASS.	1
3SBJ<TH.STV>PASS.	EMPH	3SBJ<TH.STV>PASS.|EMPH	1
EMPH	be.full	EMPH|be.full	1
be.full	3SBJ.STV.	be.full|3SBJ.STV.	1
3SBJ.STV.	AFF	3SBJ.STV.|AFF	1
INCH	go.up	INCH|go.up	2
hang	3SBJ.INDF.	hang|3SBJ.INDF.	4
3SBJ.INDF.	here.and.there	3SBJ.INDF.|here.and.there	1
here.and.there	move	here.and.there|move	1
move	3SBJ<TH.STV>PASS.	move|3SBJ<TH.STV>PASS.	1
ITER	be.full	ITER|be.full	1
be.full	3SBJ.STV	be.full|3SBJ.STV	1
3SBJ.STV	be.up.above	3SBJ.STV|be.up.above	1
be.up.above	3SBJ.STV	be.up.above|3SBJ.STV	1
3SBJ.STV	NMLZ.P.	3SBJ.STV|NMLZ.P.	2
out	look.out	out|look.out	1
look.out	3SBJ.DEF.	look.out|3SBJ.DEF.	1
3NEG	all	3NEG|all	4
all	go.in	all|go.in	1
by.hand	3SBJ.DEF.	by.hand|3SBJ.DEF.	6
DEM	go.in	DEM|go.in	1
PST	lie.down	PST|lie.down	4
in.corner.of.house.at.one.side	PROG	in.corner.of.house.at.one.side|PROG	1
3SBJ.INDF	something	3SBJ.INDF|something	2
something	DEM	something|DEM	4
PROG	make.noise	PROG|make.noise	1
make.noise	NMLZ.A.	make.noise|NMLZ.A.	1
NMLZ.A.	PROG	NMLZ.A.|PROG	1
PROG	twist.on.thight	PROG|twist.on.thight	1
twist.on.thight	3SBJ.DEF	twist.on.thight|3SBJ.DEF	1
3SBJ.DEF	twine.	3SBJ.DEF|twine.	1
PST	be.light	PST|be.light	1
3SBJ.INDF	net	3SBJ.INDF|net	1
INDF	make	INDF|make	5
make	NMLZ.INF	make|NMLZ.INF	2
3POSS.	build.fire	3POSS.|build.fire	1
build.fire	CAUS	build.fire|CAUS	1
CAUS	3SBJ.IMPL	CAUS|3SBJ.IMPL	4
CESS	CAUS	CESS|CAUS	1
CAUS	3SBJ.IMPL.	CAUS|3SBJ.IMPL.	3
3SBJ.IMPL.	out	3SBJ.IMPL.|out	1
UNK	be.long.time	UNK|be.long.time	1
3SBJ.DEF.	EMP	3SBJ.DEF.|EMP	3
PST	stay[3sbj].	PST|stay[3sbj].	1
DEM	eat	DEM|eat	1
EMP	have.flesh	EMP|have.flesh	1
have.flesh	REFL	have.flesh|REFL	1
be.exceedingly.small	EMP	be.exceedingly.small|EMP	1
be.small	3SBJ.STV.	be.small|3SBJ.STV.	1
AFF	sweat.house	AFF|sweat.house	1
DEM.DIST	lie.down	DEM.DIST|lie.down	1
lie.down	lie.on.ground[1sbj].	lie.down|lie.on.ground[1sbj].	2
lie.on.ground[1sbj].	tell	lie.on.ground[1sbj].|tell	1
son.in.law	3POSS	son.in.law|3POSS	1
3POSS	say.to	3POSS|say.to	1
3SBJ.DEF	lie.down	3SBJ.DEF|lie.down	1
lie.down	2SBJ.STV	lie.down|2SBJ.STV	1
2SBJ.STV	DUB.	2SBJ.STV|DUB.	1
3SBJ.DEF	down.river	3SBJ.DEF|down.river	1
down.river	AFF	down.river|AFF	1
go.to	lie.down	go.to|lie.down	1
lie.on.ground[1sbj].	PST	lie.on.ground[1sbj].|PST	1
PST	go.down.in	PST|go.down.in	1
go.down.in	3SBJ.DEF	go.down.in|3SBJ.DEF	1
go.down	3SBJ<TH.STV>PASS.	go.down|3SBJ<TH.STV>PASS.	1
3SBJ<TH.STV>PASS.	PST	3SBJ<TH.STV>PASS.|PST	1
get.in	TH.SBJV	get.in|TH.SBJV	1
TH.SBJV	2SBJ.IMP.	TH.SBJV|2SBJ.IMP.	1
2SBJ.IMP.	upon.arrival	2SBJ.IMP.|upon.arrival	1
upon.arrival	EMP	upon.arrival|EMP	1
EMP	EMP	EMP|EMP	1
EMP	also	EMP|also	3
PST	get.in	PST|get.in	1
get.in	3SBJ.DEF.	get.in|3SBJ.DEF.	2
PST	go.out	PST|go.out	1
go.out	go.in.canoe[3sbj]	go.out|go.in.canoe[3sbj]	1
go.in.canoe[3sbj]	ocean[loc]	go.in.canoe[3sbj]|ocean[loc]	1
go.in.canoe[3sbj].	be.one	go.in.canoe[3sbj].|be.one	1
be.one	be.midnight	be.one|be.midnight	1
be.midnight	TH.STV	be.midnight|TH.STV	1
3POSS	CONT	3POSS|CONT	1
CONT	3SBJ.DEF.	CONT|3SBJ.DEF.	1
EMP	around.a.point	EMP|around.a.point	1
around.a.point	go.in.canoe[3sbj].	around.a.point|go.in.canoe[3sbj].	1
DEF	dam	DEF|dam	1
dam	NMLZ.INST.	dam|NMLZ.INST.	1
NMLZ.INST.	PST	NMLZ.INST.|PST	1
3POSS	so	3POSS|so	1
so	hang	so|hang	2
hang	NMLZ.A[LOC]	hang|NMLZ.A[LOC]	1
NMLZ.A[LOC]	net	NMLZ.A[LOC]|net	1
net	PROG	net|PROG	1
be.up.on	3SBJ.DEF.	be.up.on|3SBJ.DEF.	1
3SBJ.DEF.	3SG	3SBJ.DEF.|3SG	2
3SG	net	3SG|net	1
net	SUB[3POSS]	net|SUB[3POSS]	1
(PST	)PST	(PST|)PST	1
)PST	put.up	)PST|put.up	1
go.down	3OBJ	go.down|3OBJ	1
3OBJ	CAUS	3OBJ|CAUS	10
INCH	fish	INCH|fish	1
fish	3SBJ.DEF.	fish|3SBJ.DEF.	1
go.in.canoe[3sbj].	be.enough	go.in.canoe[3sbj].|be.enough	1
be.enough	TH.STV	be.enough|TH.STV	1
(PST	be.sufficient	(PST|be.sufficient	1
be.sufficient	3SBJ<TH.STV>STV)	be.sufficient|3SBJ<TH.STV>STV)	1
3SBJ<TH.STV>STV)	eat	3SBJ<TH.STV>STV)|eat	1
NMLZ.P.	flow	NMLZ.P.|flow	1
flow	NMLZ.A[LOC]	flow|NMLZ.A[LOC]	1
PROG	upright	PROG|upright	4
upright	EMP	upright|EMP	8
EMP	lower	EMP|lower	8
lower	3SBJ.DEF	lower|3SBJ.DEF	1
3SBJ.DEF	eat	3SBJ.DEF|eat	3
eat	NMLZ	eat|NMLZ	3
go.over	throw	go.over|throw	11
PROG	go.in.canoe[3sbj].	PROG|go.in.canoe[3sbj].	12
go.in.canoe[3sbj].	PST	go.in.canoe[3sbj].|PST	2
3SBJ.DEF	flow	3SBJ.DEF|flow	3
flow	NMLZ.A.	flow|NMLZ.A.	4
DEM.DIST	upright	DEM.DIST|upright	1
lower	3SBJ.DEF.	lower|3SBJ.DEF.	2
3NEG	go.in	3NEG|go.in	3
ITER	put	ITER|put	3
put	go.down.in[3sbj].	put|go.down.in[3sbj].	3
go.down.in[3sbj].	another	go.down.in[3sbj].|another	1
DEM.DIST	choose	DEM.DIST|choose	1
choose	3SBJ<TH.STV>PASS	choose|3SBJ<TH.STV>PASS	1
3SBJ<TH.STV>PASS	PST	3SBJ<TH.STV>PASS|PST	1
king.salmon.	go.over	king.salmon.|go.over	1
PROG	go.in.canoe[3sbj]	PROG|go.in.canoe[3sbj]	4
go.in.canoe[3sbj]	PST	go.in.canoe[3sbj]|PST	1
3SBJ.DEF	river.	3SBJ.DEF|river.	1
ITER	upright	ITER|upright	9
3SBJ.DEF.	chinook.salmon	3SBJ.DEF.|chinook.salmon	1
lower	3SBJ.INDF	lower|3SBJ.INDF	2
king.salmon.	go.in	king.salmon.|go.in	1
toward	way.up.river	toward|way.up.river	1
lower	3SBJ.INDF.	lower|3SBJ.INDF.	3
king.salmon.	EMPH	king.salmon.|EMPH	1
go.down.in[3sbj].	chinook.salmon	go.down.in[3sbj].|chinook.salmon	1
go.in.canoe[3sbj].	chinook.salmon	go.in.canoe[3sbj].|chinook.salmon	1
chinook.salmon	go.in	chinook.salmon|go.in	1
go.in.canoe[3sbj].	CONT	go.in.canoe[3sbj].|CONT	1
CONT	AFF	CONT|AFF	1
AFF	3POSS	AFF|3POSS	5
3POSS	EMPH	3POSS|EMPH	2
EMPH	do	EMPH|do	1
do	3SBJ.IMPL.	do|3SBJ.IMPL.	2
here	go.to	here|go.to	1
around	at.last	around|at.last	1
ITER	go.up[3sbj].	ITER|go.up[3sbj].	1
go.up[3sbj].	go.over	go.up[3sbj].|go.over	1
be.large	3SBJ<NMLZ.P>STV.	be.large|3SBJ<NMLZ.P>STV.	1
3SBJ<NMLZ.P>STV.	EMPH	3SBJ<NMLZ.P>STV.|EMPH	1
go.down.in[3sbj].	hook.bill	go.down.in[3sbj].|hook.bill	1
3SBJ.PASS	go.in	3SBJ.PASS|go.in	1
3SBJ.DEF.	that.which	3SBJ.DEF.|that.which	1
that.which	single.one	that.which|single.one	1
3SBJ.INDF	mouth.of.river[loc].	3SBJ.INDF|mouth.of.river[loc].	1
3SBJ<NMLZ.P>STV	PST	3SBJ<NMLZ.P>STV|PST	2
PST	go.over	PST|go.over	2
go.in.canoe[3sbj].	PROG	go.in.canoe[3sbj].|PROG	1
ITER	float[3sbj]	ITER|float[3sbj]	1
3SBJ.INDF	flow	3SBJ.INDF|flow	1
NMLZ.A.	ITER	NMLZ.A.|ITER	1
king.salmon	PST	king.salmon|PST	1
EMP	be.plentiful	EMP|be.plentiful	1
be.plentiful	3SBJ.INDF.	be.plentiful|3SBJ.INDF.	1
turn.back	EMP	turn.back|EMP	1
EMP	go.in.canoe[3sbj].	EMP|go.in.canoe[3sbj].	2
frog	PST	frog|PST	1
marry	3SBJ.DEF	marry|3SBJ.DEF	2
3SBJ.DEF	person	3SBJ.DEF|person	1
EMP	make	EMP|make	1
make	3SBJ.DEF.	make|3SBJ.DEF.	2
die[3sbj].	be.good	die[3sbj].|be.good	1
feel	3SBJ.DEF	feel|3SBJ.DEF	2
3NEG	feel.content	3NEG|feel.content	2
go.to	visit	go.to|visit	2
visit	3OBJ	visit|3OBJ	2
3NEG	feel.like	3NEG|feel.like	1
feel.like	EMP	feel.like|EMP	1
EMP	feel	EMP|feel	2
3SBJ.DEF	now	3SBJ.DEF|now	3
what.int	relating.to	what.int|relating.to	3
2SBJ.SBJV?	1SG	2SBJ.SBJV?|1SG	2
PST	1POSS	PST|1POSS	1
ITER	come.to.life.again	ITER|come.to.life.again	1
come.to.life.again	3SBJ.DEF.	come.to.life.again|3SBJ.DEF.	1
3POSS	sand.cricket	3POSS|sand.cricket	2
sand.cricket	3POSS	sand.cricket|3POSS	4
ADVS	DEM	ADVS|DEM	4
DEM	1NEG	DEM|1NEG	4
1NEG	think	1NEG|think	2
think	NEG.	think|NEG.	1
be.so[3sbj]	AFF	be.so[3sbj]|AFF	1
3POSS	INDF	3POSS|INDF	4
INDF	happen[nmlz].	INDF|happen[nmlz].	1
3SBJ.DEF.	sand.cricket	3SBJ.DEF.|sand.cricket	1
3SBJ.STV.	PROG	3SBJ.STV.|PROG	6
EMP	die[3sbj]	EMP|die[3sbj]	1
die[3sbj]	3SG	die[3sbj]|3SG	1
3SG	EMP	3SG|EMP	2
be.so[3sbj].	3NEG	be.so[3sbj].|3NEG	1
3SBJ.DEF	neighbor	3SBJ.DEF|neighbor	1
neighbor	AFF	neighbor|AFF	1
DEM	go[1sbj].	DEM|go[1sbj].	1
go.to	speak.to	go.to|speak.to	1
speak.to	3OBJ[3SBJ].	speak.to|3OBJ[3SBJ].	1
1POSS	AFF	1POSS|AFF	1
AFF	ITER	AFF|ITER	16
ITER	come.back.to.life	ITER|come.back.to.life	2
come.back.to.life	3SBJ.DEF.	come.back.to.life|3SBJ.DEF.	1
3SBJ.DEF.	frog	3SBJ.DEF.|frog	2
